Genotype;D;H;I;T4;T5;T6
GT8_22_D_GS;3.33493522913235;287.186274091785;30.2018898300292;-2.26351577687957;-1.25127560200817;1.10998414794579
GT8_29_A_GS;-0.273752702419297;1093.04892789841;135.523887419771;-2.22526118466042;-1.91275420806738;-2.41479677193204
GT8_5_B_GS;1.1741957626643;653.914968938912;82.6166549024071;4.81451560003524;5.35828417435393;5.86665633749115
GT9_15_B_GS;-3.62457740694203;-26.0850668317152;-1.54163568165779;-4.38457516842861;-3.04085707309924;-8.13215010104306
GT9_18_B_YA;-0.384154717515237;232.54384954437;13.9025109141373;2.10173388060649;0.286027177065186;1.49521420780179
GT9_29_C_GS;-6.50673976802709;452.436434152932;74.2521460114209;0.325519313836995;-1.5810771523211;-6.20531365074664
GT9_30_D_YA;0.864624916901433;313.314403430689;29.2183981749745;-0.852241571275987;-0.698898572533466;0.0933994543286669
GT9_4_A_YA;1.07148124654141;267.480615886535;49.7184221987889;-3.82830618405879;-3.87498549434487;-2.67532577168996
GT9_9_A_GS;7.72301360477519;-966.951150941261;-135.992649200815;-1.62546421015131;0.886671768770444;5.98413349051033
RD1_10_C_GS;-2.00267024535625;305.630784406224;61.1126515025673;2.34545007553149;-1.67216006974011;0.201426552863871
RD1_12_D_YA;4.95876824859927;16.5500823084063;4.06337670685197;-4.23463599523402;0.57610449822839;1.55790576936383
RD1_2_A_YA;2.80005747281855;362.254863304286;81.6356457168806;-3.79166388951205;-2.11851593476694;-1.13000278538952
RD1_23_C_YA;-3.61881756250478;113.996422869179;23.3248718885611;2.74831906321157;1.98588102346892;-0.751534112988017
RD1_6_A_GS;1.84951541703041;693.380337673145;120.540263266145;3.70942993330941;3.26724437189247;5.74328791321556
RD10_10_D_GS;2.0040110395929;114.525110169778;22.532748550756;-0.16916296463563;3.51843172777254;1.89934137323005
RD10_11_B_YA;0.714884926090821;206.328365263998;28.3558396749622;0.821044230504299;0.382181452460895;1.180793001884
RD10_22_B_GS;1.7367429268239;80.6389698410796;-3.32609868528436;0.930062757319281;0.938170142587778;3.00887665185656
RD10_30_A_YA;-2.99877941816131;232.25485792255;29.2381106399428;4.20767108113416;2.68090320655668;0.869703895344289
RD10_6_C_GS;-2.4025404200928;-404.369249421173;-54.7139305321817;-0.054393831810418;-0.272411462960351;-2.59839754302776
